0.042    	0.0      	133.773  	17.065   	31.034  	10.438  	3.134    	0.364  	0.016 	0.0   	0.0    	0.0
0.0      	0.0      	335.578  	125.005  	17.563  	3.406   	0.523    	0.083  	0.0   	0.0   	0.0    	0.0
0.042    	0.0      	133.773  	17.065   	31.034  	10.438  	3.134    	0.364  	0.016 	0.0   	0.0    	0.0
0.847    	0.138    	11.004   	28.334   	24.204  	4.501   	0.941    	0.241  	0.012 	0.0   	0.0    	0.0
0.0      	2.584    	0.148    	0.004    	0.01    	0.0     	0.0      	0.0    	0.0   	0.0   	0.0    	0.0
1.011    	0.614    	83.31    	31.533   	5.011   	2.022   	0.312    	0.02   	0.0   	0.0   	0.0    	0.0
22.589   	2.064    	1.09     	8.553    	19.487  	19.539  	25.977   	4.45   	0.64  	0.0   	0.0    	0.0
0.0      	0.0      	26.018   	133.233  	109.546 	20.082  	9.975    	1.799  	0.209 	0.004 	0.0    	0.018
2.687    	0.401    	0.182    	131.386  	83.527  	91.671  	18.124   	3.145  	0.734 	0.154 	0.0    	0.018
0.0      	0.014    	46.368   	203.369  	26.804  	9.402   	1.794    	0.414  	0.047 	0.0   	0.0    	0.0
0.0      	0.022    	24.361   	54.02    	8.798   	1.663   	0.376    	0.047  	0.0   	0.0   	0.0    	0.0
30.918   	0.0      	0.0      	0.0      	0.0     	0.0     	0.006    	0.0    	0.0   	0.0   	0.0    	0.0
0.0      	61.371   	230.185  	126.604  	333.555 	29.616  	18.159   	3.985  	0.631 	0.17  	0.018  	0.0
0.0      	0.014    	46.368   	203.369  	26.804  	9.402   	1.794    	0.414  	0.047 	0.0   	0.0    	0.0
0.674    	75.182   	81.105   	10.852   	2.845   	0.837   	0.347    	0.043  	0.0   	0.0   	0.0    	0.0
5.533    	0.639    	0.413    	2.799    	37.353  	3.778   	1.21     	0.442  	0.055 	0.0   	15.784 	0.797
0.004    	5.014    	90.296   	289.859  	362.658 	143.681 	41.931   	10.72  	1.342 	0.359 	0.02   	0.0
0.0      	0.0      	26.018   	133.233  	109.546 	20.082  	9.975    	1.799  	0.209 	0.004 	0.0    	0.018
0.0      	0.0      	0.0      	0.54     	0.018   	0.0     	0.0      	0.0    	0.0   	0.0   	0.0    	28.259
0.0      	0.018    	31.001   	112.994  	21.644  	23.488  	12.249   	4.914  	1.515 	0.462 	0.043  	0.0
0.0      	0.0      	751.141  	102.191  	43.101  	20.193  	2.861    	0.525  	0.008 	0.0   	0.0    	0.0
0.0      	0.0      	0.043    	6.688    	0.484   	0.014   	0.004    	0.0    	0.0   	0.0   	0.0    	0.0
0.004    	41.571   	222.929  	221.495  	303.06  	55.834  	24.798   	8.362  	1.619 	0.493 	0.055  	0.0
0.0      	0.0      	28.297   	75.023   	15.801  	8.173   	4.44     	0.453  	0.059 	0.0   	0.0    	0.0
0.0      	34.81    	1.742    	35.187   	3.31    	0.938   	0.193    	0.012  	0.0   	0.004 	0.0    	0.0
0.0      	26.569   	87.263   	216.295  	38.428  	21.126  	7.833    	0.925  	0.036 	0.0   	0.0    	0.0
0.042    	0.0      	133.773  	17.065   	31.034  	10.438  	3.134    	0.364  	0.016 	0.0   	0.0    	0.0
0.0      	14.065   	108.695  	73.06    	21.782  	5.357   	1.484    	0.031  	0.0   	0.0   	0.0    	0.0
0.0      	60.781   	31.359   	19.035   	5.655   	0.682   	1032.967 	4.688  	1.008 	0.029 	0.0    	0.0
30.918   	0.0      	0.0      	0.0      	0.0     	0.0     	0.006    	0.0    	0.0   	0.0   	0.0    	0.0
0.018    	24.138   	312.87   	106.294  	64.467  	18.773  	4.895    	0.453  	0.028 	0.0   	0.0    	0.0
0.0      	55.88    	502.005  	241.969  	296.47  	48.095  	17.645   	1.641  	0.288 	0.016 	0.0    	0.955
4.357    	7.016    	2.875    	12.111   	6.292   	0.783   	0.223    	0.02   	0.0   	0.0   	0.0    	0.0
0.0      	15.46    	1.969    	0.682    	0.36    	1.433   	0.201    	0.02   	0.0   	0.0   	0.0    	0.92
0.0      	0.0      	0.0      	0.0      	32.166  	2.37    	0.166    	0.01   	0.0   	0.0   	0.0    	0.0
0.0      	34.81    	1.742    	35.187   	3.31    	0.938   	0.193    	0.012  	0.0   	0.004 	0.0    	0.0
0.0      	12.409   	0.732    	0.09     	0.055   	0.039   	0.0      	0.0    	0.0   	0.0   	0.0    	0.0
0.0      	2.584    	0.148    	0.004    	0.01    	0.0     	0.0      	0.0    	0.0   	0.0   	0.0    	0.0
0.006    	24.117   	1.29     	32.203   	46.768  	5.845   	2.805    	1.188  	0.414 	0.047 	0.0    	0.0
0.0      	5.879    	14.2     	32.112   	22.574  	15.539  	5.467    	1.096  	0.103 	0.0   	0.0    	6.622
0.0      	0.0      	32.742   	23.045   	27.103  	9.208   	5.607    	1.659  	0.321 	0.024 	0.0    	0.0
0.018    	24.138   	312.87   	106.294  	64.467  	18.773  	4.895    	0.453  	0.028 	0.0   	0.0    	0.0
0.0      	0.0      	28.297   	75.023   	15.801  	8.173   	4.44     	0.453  	0.059 	0.0   	0.0    	0.0
0.0      	0.0      	2.723    	14.006   	1.663   	0.77    	0.41     	0.107  	0.0   	0.0   	0.0    	0.0
5.385    	13.667   	0.365    	1.019    	0.726   	2.873   	0.078    	0.012  	0.0   	0.0   	0.0    	0.0
24.585   	19.93    	46.781   	70.841   	48.161  	12.526  	3.693    	0.525  	0.13  	0.0   	0.0    	0.0
0.0      	0.0      	2.723    	14.006   	1.663   	0.77    	0.41     	0.107  	0.0   	0.0   	0.0    	0.0
0.0      	0.018    	31.001   	112.994  	21.644  	23.488  	12.249   	4.914  	1.515 	0.462 	0.043  	0.0
0.0      	15.46    	1.969    	0.682    	0.36    	1.433   	0.201    	0.02   	0.0   	0.0   	0.0    	0.92
0.0      	2.584    	0.148    	0.004    	0.01    	0.0     	0.0      	0.0    	0.0   	0.0   	0.0    	0.0
0.906    	0.101    	0.091    	13.169   	4.817   	15.566  	1.13     	0.018  	0.0   	0.0   	0.0    	0.0
0.0      	0.924    	2.835    	17.495   	1.409   	0.158   	0.004    	0.0    	0.0   	0.0   	0.0    	0.0
5.385    	13.667   	0.365    	1.019    	0.726   	2.873   	0.078    	0.012  	0.0   	0.0   	0.0    	0.0
