0.0     	32.689  	154.969   	94.918   	35.837  	2.809   	0.0    	0.0   	0.0   	0.0    	0.0    	0.679
0.0     	32.689  	154.969   	94.918   	35.837  	2.809   	0.0    	0.0   	0.0   	0.0    	0.0    	0.679
0.0     	0.0     	3.509     	329.006  	42.489  	3.13    	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	4.48      	0.0      	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	6.15    	6.622     	361.997  	101.456 	20.219  	4.915  	2.906 	0.0   	0.0    	0.0    	3.765
0.0     	0.0     	48.186    	4.092    	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.373   	5.678   	8.608     	36.684   	6.32    	0.343   	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
16.102  	255.456 	349.89    	1169.53  	516.966 	40.679  	15.739 	2.058 	0.605 	0.0    	0.0    	0.0
0.0     	0.0     	0.095     	0.19     	0.759   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	117.414   	16.882   	15.933  	5.88    	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
30.388  	41.89   	485.488   	123.491  	59.687  	1.344   	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
22.64   	10.666  	131.966   	165.865  	36.079  	11.163  	1.707  	0.42  	0.183 	0.108  	0.058  	0.053
2.772   	16.102  	8.547     	26.514   	12.833  	0.701   	0.143  	0.054 	0.011 	0.004  	0.001  	0.0
0.264   	250.614 	131.966   	78.695   	12.349  	5.133   	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
17.797  	28.936  	33.899    	18.281   	52.423  	6.175   	3.596  	1.332 	0.277 	0.281  	0.199  	0.229
9.165   	10.787  	5.291     	24.577   	1.074   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	4.455
0.0     	32.689  	154.969   	94.918   	35.837  	2.809   	0.0    	0.0   	0.0   	0.0    	0.0    	0.679
0.0     	68.525  	274.827   	74.337   	8.16    	2.482   	1.295  	0.0   	0.0   	0.0    	0.0    	23.487
0.0     	33.173  	86.686    	30.994   	9.843   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	4.48      	0.0      	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	33.173  	86.686    	30.994   	9.843   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.535   	73.368  	190.079   	54.602   	5.267   	2.094   	0.695  	0.502 	0.338 	0.339  	0.294  	0.346
0.0     	4.153   	27.12     	91.528   	8.911   	0.161   	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.823   	10.884    	248.192  	99.882  	8.087   	2.76   	0.818 	0.111 	0.293  	0.042  	0.0
0.0     	0.0     	0.086     	0.473    	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
4.007   	169.497 	271.195   	802.69   	3.983   	0.0     	0.0    	0.0   	0.0   	15.255 	28.209 	300.252
0.0     	0.0     	0.095     	53.965   	111.249 	18.874  	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	3.509     	329.006  	42.489  	3.13    	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	48.186    	4.092    	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	15.554  	3.794     	1.897    	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	15.554  	3.794     	1.897    	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	27.362    	62.956   	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	14.407
38.258  	10.569  	48.428    	47.943   	19.371  	4.225   	1.986  	0.613 	0.007 	0.0    	0.0    	0.0
6.38    	48.912  	29.904    	15.618   	1.756   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
204.607 	243.349 	121.069   	9.129    	0.516   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	12.712  	94.434    	278.46   	5.097   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	289.552   	393.783  	87.824  	47.611  	1.612  	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	73.489    	813.586  	363.208 	54.602  	17.918 	9.044 	1.211 	0.0    	0.0    	110.778
2.651   	2.155   	8.584     	49.638   	17.434  	6.853   	0.301  	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	6.635   	54.481    	55.692   	11.272  	2.978   	0.866  	0.563 	0.552 	0.621  	0.637  	0.0
0.0     	654.985 	276.038   	1457.675 	222.768 	26.756  	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	133.176 	99.761    	196.132  	25.788  	0.0     	0.0    	0.0   	0.0   	1.392  	0.0    	0.0
0.0     	128.334 	12.47     	10.86    	0.0     	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
2.131   	4.843   	78.816    	185.236  	15.497  	2.421   	0.605  	0.061 	0.0   	0.0    	0.0    	0.0
2.651   	2.155   	8.584     	49.638   	17.434  	6.853   	0.301  	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	0.0     	236.085   	31.236   	23.403  	0.484   	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
16.102  	255.456 	349.89    	1169.53  	516.966 	40.679  	15.739 	2.058 	0.605 	0.0    	0.0    	0.0
204.607 	243.349 	121.069   	9.129    	0.516   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	9.928   	57.024    	15.013   	4.528   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	133.176 	99.761    	196.132  	25.788  	0.0     	0.0    	0.0   	0.0   	1.392  	0.0    	0.0
0.0     	47.459  	129.544   	11.32    	36.2    	4.843   	4.843  	0.0   	0.0   	0.0    	0.0    	0.0
0.373   	5.678   	8.608     	36.684   	6.32    	0.343   	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
0.0     	40.195  	28.33     	43.464   	1.259   	0.0     	0.0    	0.0   	0.0   	0.0    	0.0    	0.0
